EdgeID,Highway
410657,residential
410658,residential
410659,residential
410961,residential
410964,residential
410965,residential
410966,residential
410967,residential
410968,residential
410969,residential
410970,residential
410971,residential
410972,residential
410973,residential
410974,residential
411026,residential
411027,residential
411182,primary
411287,service
411296,primary
411297,primary
411298,primary
411299,primary
411465,road
411466,tertiary
411467,tertiary
411468,tertiary
411469,tertiary
411470,tertiary
411471,tertiary
411472,tertiary
411473,tertiary
411474,tertiary
411475,tertiary
411476,tertiary
411480,residential
411489,residential
411491,track
411539,tertiary
411541,tertiary
412009,residential
412011,residential
412122,tertiary
412123,tertiary
412124,service
412126,residential
412128,residential
412129,tertiary
412130,tertiary
412131,tertiary
412132,tertiary
412190,service
412191,service
412192,living_street
412196,service
412197,service
412199,service
412208,service
412210,service
412211,service
412214,service
412368,service
412372,service
412373,service
412374,service
412375,service
412376,service
412444,residential
412700,service
412702,service
412710,service
412855,residential
413081,residential
413082,residential
413083,residential
413084,residential
413085,residential
413086,residential
413088,residential
413089,residential
413090,residential
413091,secondary
413092,secondary
413093,secondary
413247,service
413554,residential
413555,residential
413556,residential
413557,residential
413564,residential
413565,residential
413776,service
413781,service
413789,residential
413790,residential
413791,residential
413792,residential
413793,residential
413844,service
413845,service
413848,service
413850,service
414158,residential
414159,residential
414160,residential
414161,residential
415166,residential
415275,secondary
415276,secondary
415277,secondary
416296,primary
416373,residential
416550,residential
416551,residential
416973,residential
416976,residential
417216,tertiary
417844,residential
417847,residential
417849,residential
418525,primary
418608,tertiary
418609,tertiary
418613,tertiary
418614,tertiary
418804,service
418809,primary
418810,primary
418811,primary
418815,primary
419226,residential
419227,residential
419271,track
419291,tertiary
419292,tertiary
419316,motorway
419317,motorway
419318,motorway
419319,motorway
419531,service
419532,service
419536,service
419793,service
419795,service
420107,residential
420108,residential
420109,residential
420110,residential
420247,service
420250,service
420251,service
420477,secondary
420480,secondary
420481,secondary
420482,secondary
420484,secondary
420485,secondary
420487,secondary
420488,secondary
420517,primary
420518,primary
422308,primary
422572,motorway
423947,trunk
423951,trunk
423952,trunk
423953,trunk
423955,trunk
423956,trunk
423959,trunk
423960,trunk
423961,trunk
423962,trunk
424058,trunk
424059,trunk
424060,trunk
424061,trunk
424183,service
424198,secondary
424199,secondary
424339,residential
424393,residential
424394,residential
424395,residential
424465,residential
424467,service
424473,residential
425050,service
425054,service
425055,service
425056,service
425057,service
426850,service
427080,tertiary
427081,tertiary
427292,primary
431966,primary
431967,primary
431968,primary
431969,primary
431971,primary
431972,secondary
432019,tertiary
432021,secondary
432032,secondary
432036,primary
432037,primary
432041,tertiary
432042,tertiary
432049,tertiary
432050,tertiary
432093,tertiary
432094,primary
432095,primary
432104,residential
432105,residential
432106,residential
432108,residential
432109,residential
432110,residential
432112,residential
433292,residential
433293,residential
433294,residential
433295,residential
433296,residential
433297,residential
433731,primary
434949,residential
434950,residential
434951,residential
434952,residential
434953,residential
434954,service
434955,tertiary
434990,residential
434991,residential
434992,residential
434993,unclassified
434994,unclassified
435151,residential
436382,primary
436385,primary
436386,primary
436387,primary
436388,primary
436389,primary
436390,primary
436391,primary
436977,primary_link
437615,track
437637,primary
438671,residential
438672,residential
439371,service
439372,service
439606,living_street
439607,living_street
439608,living_street
439609,living_street
439610,living_street
439734,residential
439735,residential
439798,track
439800,residential
439801,residential
439802,residential
440254,service
442788,primary
442906,tertiary
442907,tertiary
443043,residential
443181,residential
443182,residential
443226,residential
443229,residential
443230,residential
443231,residential
443418,motorway_link
443420,motorway
443422,motorway
443424,motorway
443425,motorway
443428,motorway
443429,motorway
443430,motorway
443431,motorway
443432,motorway
444206,service
444215,service
444232,service
444253,service
444274,service
444275,service
444459,residential
444460,residential
444471,residential
444472,residential
444473,residential
444474,service
444475,service
444476,service
444477,tertiary
444478,residential
444479,tertiary
444480,tertiary
444938,track
445243,service
445246,service
445658,tertiary
445681,residential
445687,service
445689,residential
445690,residential
445691,residential
445692,residential
445693,residential
445694,residential
445695,residential
446048,track
446051,track
446052,track
447673,trunk
447680,primary
448818,residential
449605,residential
449606,residential
449609,residential
449610,residential
449611,residential
449612,residential
449613,tertiary
450022,residential
450024,residential
450219,primary
